Date/temp,time(ms),magx (mG),magy (mG),magz (mG),mag(mG),real mag(mG),offset mG,predicted offset,predicted scale,new offest from sphere,,new mag (mG),
,70393,-49.5,381.75,221.25,443.9987331,,-83.46726689,,,30.02645391,,532.9456399,
,70428,-52.5,366.75,237.75,440.2123067,,-87.25369327,,,79.48318932,,536.3813345,
,70463,-52.5,351,243,430.1235288,,-97.34247123,,,6.728178344,,530.0598732,
,70498,-51.75,346.5,252,431.5603231,,-95.90567687,,,51.28073556,,534.6270569,
,70533,-48,339,255,426.9074841,,-100.5585159,,,16.08590077,,531.4767232,
,70568,-49.5,342,261,433.0534032,,-94.41259683,,,133.4092537,,539.0162924,
,70603,-57,344.25,250.5,429.5431439,,-97.92285607,,,33.27007566,,533.2340218,
,70638,-55.5,348,252.75,433.6667067,,-93.7992933,,,95.02253984,,537.2139505,
,70673,-63.75,350.25,243,431.0314664,,-96.43453363,,,26.32855878,,532.5971362,
,70708,-61.5,349.5,246,431.7968272,,-95.66917278,,,42.98080409,,534.0219747,
,70743,-60,350.25,243.75,430.9166103,,-96.54938974,,,22.31751673,,532.1901419,
,70778,-50.25,344.25,248.25,427.3888013,,-100.0771987,,,4.308725161,,529.5417469,
,70813,-54.75,339,250.5,425.051541,,-102.414459,,,3.226429431,,529.2622264,
,70848,-60.75,333.75,247.5,419.9236538,,-107.5423462,,,6.375403413,,524.9410439,
,70884,-61.5,343.5,248.25,428.2552539,,-99.21074609,,,20.8574074,,532.0329911,
,70919,-60,361.5,244.5,440.5252547,,-86.94074533,,,166.4357314,,540.3669973,
,70954,-63.75,372.75,223.5,439.2708447,,-88.1951553,,,20.55383406,,531.9996336,
,70989,-70.5,387.75,211.5,447.2723583,,-80.1936417,,,64.18898877,,535.4778031,
,71024,-63,402.75,198.75,453.5175024,,-73.94849758,,,58.74964031,,535.1308314,
,71059,-68.25,416.25,186.75,461.2999973,,-66.16600271,,,125.0057101,,538.6465952,
,71094,-69,416.25,175.5,456.974083,,-70.49191704,,,12.21163947,,530.9605156,
,71129,-63.75,438.75,158.25,470.7533192,,-56.71268084,,,87.43468859,,536.8166518,
,71164,-59.25,448.5,144,474.7618482,,-52.70415181,,,58.3738574,,535.1062786,
,71199,-57,456,135.75,479.1795723,,-48.28642771,,,76.67189678,,536.222249,
,71234,-48.75,460.5,131.25,481.3142165,,-46.15178351,,,65.35554882,,535.5502779,
,71269,-47.25,461.25,122.25,479.5093195,,-47.95668049,,,10.13430966,,530.6494431,
,71304,-36,480.75,111.75,494.8783942,,-32.58760585,,,172.6611555,,540.6060592,
,71339,-36.75,486.75,97.5,497.7774352,,-29.68856479,,,135.1854757,,539.0929289,
,71374,-34.5,499.5,72.75,505.9476875,,-21.51831249,,,140.5475529,,539.3212753,
,71409,-29.25,492,63.75,496.9744712,,-30.49152882,,,0.615817443,,526.6812596,
,71444,-37.5,503.25,62.25,508.4701319,,-18.99586813,,,135.7185525,,539.1158306,
,71479,-33.75,500.25,51.75,504.0507787,,-23.41522131,,,11.52728766,,530.861186,
,71514,-42,511.5,39.75,514.7584992,,-12.7075008,,,144.188229,,539.4738403,
,71549,-40.5,519,33,521.6227085,,-5.843291522,,,286.9006698,,544.4041425,
,71585,-33,522,23.25,523.5585569,,-3.907443103,,,227.0264046,,542.5333954,
,71620,-40.5,507,24.75,509.216862,,-18.24913804,,,2.427455097,,529.0240292,
,71655,-23.25,516.75,29.25,518.0991097,,-9.366890273,,,95.02578237,,537.2141169,
,71690,-19.5,516,18,516.6819621,,-10.78403786,,,19.49525766,,531.8813434,
,71725,-12,529.5,-11.25,529.7554271,,2.28942706,,,78.17160211,,536.3074706,
,71760,-3,531.75,-42,533.4145316,,5.948531579,,,8.361572409,,530.3576384,
,71795,9.75,538.5,-58.5,541.755999,,14.28999904,,,34.1951595,,533.3136627,
,71830,18.75,541.5,-80.25,547.7352234,,20.26922344,,,29.56875926,,532.9037164,
,71865,21,546.75,-99,556.0373751,,28.57137509,,,90.34529967,,536.9710144,
,71900,17.25,538.5,-123.75,552.8054585,,25.33945855,,,0.078948529,,527.1850222,
,71935,18.75,549,-147.75,568.8432341,,41.37723412,,,139.2304321,,539.2655946,
,71970,14.25,541.5,-181.5,571.2858851,,43.81988509,,,45.39781602,,534.2037901,
,72005,15.75,534.75,-216,576.9416132,,49.47561316,,,23.06494408,,532.2685976,
,72040,18.75,527.25,-237.75,578.6788293,,51.21282932,,,1.767341536,,528.795414,
,72075,12,521.25,-260.25,582.7311773,,55.2651773,,,3.291738901,,529.280315,
,72110,14.25,512.25,-270.75,579.5763,,52.11029998,,,21.65823509,,522.8121591,
,72145,18,516.75,-267.75,582.2753859,,54.80938588,,,1.440481838,,526.2657993,
,72180,13.5,513.75,-267.75,579.4923425,,52.02634249,,,15.81352527,,523.4893777,
,72215,9.75,516.75,-264.75,580.7049057,,53.2389057,,,1.835869223,,526.1110575,
,72251,3.75,516.75,-268.5,582.3545956,,54.88859559,,,0.302538016,,528.0160346,
,72286,-3.75,510.75,-284.25,584.5320244,,57.06602436,,,0.395070022,,528.094546,
,72321,-9.75,499.5,-306.75,586.2515458,,58.78554584,,,1.938268052,,526.073783,
,72356,-13.5,503.25,-321.75,597.4662124,,70.00021243,,,89.76678628,,536.9405336,
,72391,-15,490.5,-341.25,597.7180042,,70.25200416,,,36.19133434,,533.4819234,
,72426,-14.25,480,-361.5,601.0701394,,73.60413942,,,35.98444561,,533.4647037,
,72461,-10.5,462.75,-378.75,598.0797397,,70.61373967,,,1.928151555,,526.077421,
,72496,-18,449.25,-402,603.1198575,,75.65385749,,,2.522178726,,529.0541369,
,72531,-24.75,438,-417,605.2648697,,77.79886971,,,6.735469455,,530.0612783,
,72566,-31.5,424.5,-429,604.3455138,,76.87951376,,,0.282036243,,527.9970708,
,72601,-42.75,400.5,-448.5,602.810138,,75.34413802,,,6.415343956,,524.9331471,
,72636,-50.25,390,-469.5,612.4175965,,84.9515965,,,52.23979612,,534.6937103,
,72671,-54.75,375.75,-474.75,607.9253141,,80.45931408,,,3.970206097,,529.4585376,
,72706,-63.75,358.5,-482.25,604.2775645,,76.81156453,,,2.767430665,,525.8024404,
,72741,-74.25,336.75,-495.75,603.8888039,,76.42280392,,,2.676526423,,525.8299907,
,72776,-90,322.5,-499.5,601.3372598,,73.87125978,,,4.227037174,,525.410024,
,72811,-109.5,297,-510.75,600.8866886,,73.42068857,,,0.209371287,,527.9235711,
,72846,-116.25,258,-530.25,601.0350447,,73.56904474,,,2.621271264,,529.0850341,
,72881,-122.25,231,-535.5,595.87441,,68.40841001,,,4.757478259,,525.2848356,
,72917,-136.5,198,-545.25,595.9310468,,68.46504677,,,4.327188022,,529.5461894,
,72952,-147,165.75,-545.25,588.5402493,,61.07424926,,,2.430182728,,525.9070957,
,72987,-162,150.75,-546.75,589.8348286,,62.36882857,,,18.3088648,,531.7448859,
,73022,-171.75,138.75,-541.5,584.7836138,,57.31761383,,,5.247200649,,529.7566769,
,73057,-174,129,-540.75,582.5182937,,55.0522937,,,1.747629919,,528.7879795,
,73092,-169.5,118.5,-541.5,579.6505413,,52.18454127,,,3.113568365,,525.7014694,
,73127,-170.25,96.75,-546,580.0531226,,52.58712257,,,1.0446359,,528.4880743,
,73162,-174.75,78,-544.5,577.1497314,,49.68373144,,,1.567437973,,528.7179736,
,73197,-180.75,59.25,-538.5,571.1071484,,43.64114844,,,1.170528876,,526.3840902,
,73232,-191.25,51.75,-538.5,573.7916652,,46.32566515,,,27.44482037,,532.7047804,
,73267,-185.25,37.5,-534,566.4625429,,38.99654289,,,2.721419721,,525.8163274,
,73302,-189,41.25,-535.5,569.3705406,,41.9045406,,,2.810150409,,529.1423503,
,73337,-190.5,40.5,-533.25,567.7024419,,40.23644187,,,0.244767775,,527.9607401,
,73372,-194.25,31.5,-534,569.1057129,,41.63971294,,,17.1619516,,531.6086986,
,73407,-192.75,31.5,-535.5,570.0044408,,42.53844077,,,21.67508488,,532.1216509,
,73442,-199.5,30,-528,565.2293782,,37.76337822,,,3.507718,,529.3388903,
,73477,-198,27,-528.75,565.2517691,,37.78576913,,,3.797279362,,529.4146609,
,73512,-195,24.75,-516.75,552.8726119,,25.40661191,,,114.8349472,,516.7498931,
,73547,-203.25,25.5,-522,560.7537896,,33.28778955,,,0.775234554,,526.5855259,
,73582,-201.75,31.5,-522,560.5170046,,33.05100465,,,5.791029422,,525.0595442,
,73618,-208.5,20.25,-522,562.4644989,,34.99849888,,,8.973816106,,530.4616328,
,73653,-203.25,12.75,-516,554.7333819,,27.26738191,,,23.01137671,,522.6689825,
,73688,-207.75,18.75,-515.25,555.8724561,,28.40645614,,,11.65225561,,524.05246,
,73723,-209.25,7.5,-509.25,550.6154511,,23.14945111,,,39.83558426,,521.1544563,
,73758,-213.75,3.75,-513.75,556.4550184,,28.9890184,,,1.405490683,,528.6515339,
,73793,-211.5,4.5,-513.75,555.6001822,,28.13418224,,,0.144274096,,527.0861657,
,73828,-217.5,1.5,-511.5,555.8243877,,28.35838773,,,3.919980628,,529.4458941,
,73863,-223.5,-9.75,-504.75,552.1049493,,24.63894926,,,3.977025219,,529.460248,
,73898,-225.75,-13.5,-496.5,545.5800239,,18.11402392,,,8.375392672,,524.5719729,
,73933,-225,-15.75,-498,546.6964994,,19.23049944,,,2.747096575,,525.8085633,
,73968,-222.75,-33,-488.25,537.675204,,10.209204,,,57.71814754,,519.868754,
,74003,-233.25,-42,-487.5,542.0570196,,14.5910196,,,1.650648384,,528.7507756,
,74038,-227.25,-51,-486,538.9244497,,11.45844971,,,2.514415525,,525.8803091,
,74073,-228.75,-57.75,-478.5,533.501523,,6.035522959,,,22.50521048,,522.7220343,
,74108,-226.5,-66.75,-478.5,533.5916627,,6.125662697,,,11.7608631,,524.0365885,
,74143,-234.75,-81.75,-467.25,529.2572035,,1.791203541,,,2.536840611,,525.8732538,
,74178,-234.75,-91.5,-458.25,522.9463405,,-4.51965954,,,24.62823565,,522.5033157,
,74213,-236.25,-92.25,-463.5,528.3525102,,0.886510167,,,0.203384122,,527.9169813,
,74248,-240.75,-95.25,-458.25,526.3327726,,-1.133227412,,,0.557525848,,528.2126765,
,74284,-240.75,-100.5,-458.25,527.3081405,,-0.157859536,,,8.059786273,,530.3049763,
,74319,-241.5,-107.25,-449.25,521.200897,,-6.265103032,,,0.387639331,,526.8433931,
,74354,-244.5,-114,-441,516.9692931,,-10.49670691,,,2.679300672,,525.8291431,
,74389,-244.5,-112.5,-436.5,512.8047874,,-14.66121258,,,30.93522195,,521.9040559,
,74424,-248.25,-121.5,-436.5,516.6454902,,-10.82050984,,,1.428602234,,528.6612415,
,74459,-253.5,-126,-426,511.4824044,,-15.98359561,,,0.061343551,,527.2183237,
,74494,-251.25,-122.25,-423,506.9522907,,-20.51370935,,,32.95963485,,521.7249518,
,74529,-261.75,-126.75,-420.75,511.4774555,,-15.98854449,,,7.323908966,,530.1722722,
,74564,-252.75,-130.5,-410.25,499.2172623,,-28.24873768,,,87.6597112,,518.1033235,
,74599,-256.5,-135,-401.25,494.99375,,-32.47225004,,,104.2567337,,517.2553813,
,74634,-264.75,-145.5,-396,498.0751073,,-29.39089271,,,3.555722576,,525.5803376,
,74669,-263.25,-146.25,-396,497.4993719,,-29.96662814,,,7.048468864,,524.8111047,
,74704,-261.75,-152.25,-391.5,494.9397691,,-32.52623094,,,11.8807299,,524.0191565,
,74739,-262.5,-150.75,-395.25,497.8497514,,-29.61624857,,,1.814325901,,526.1190308,
,74774,-257.25,-154.5,-386.25,489.1184672,,-38.34753276,,,79.17480612,,518.5679774,
,74809,-256.5,-163.5,-379.5,486.358664,,-41.10733605,,,72.89423157,,518.9281881,
,74844,-258,-153.75,-387.75,490.4621545,,-37.0038455,,,61.07994036,,519.6506343,
,74879,-253.5,-160.5,-390,492.0594476,,-35.40655237,,,37.74737376,,521.3221109,
,74914,-252,-168,-393,496.1622718,,-31.30372816,,,1.440138553,,526.2659423,
,74950,-247.5,-168,-399,498.6795063,,-28.7864937,,,0.590074289,,526.6978371,
,74985,-241.5,-171.75,-396,494.6072305,,-32.85876946,,,23.4994405,,522.6183779,
,75020,-240,-177,-398.25,497.5259415,,-29.94005847,,,2.053296878,,526.033067,
,75055,-233.25,-182.25,-393.75,492.6050015,,-34.8609985,,,34.54141292,,521.5888057,
,75090,-239.25,-184.5,-387,490.9682398,,-36.49776019,,,19.44162479,,523.0567342,
,75125,-233.25,-192.75,-384.75,489.4800175,,-37.98598253,,,23.83199509,,522.5841976,
,75160,-231.75,-194.25,-381,486.4176446,,-41.04835538,,,52.17409457,,520.2428362,
,75195,-229.5,-198,-378.75,485.1039193,,-42.36208072,,,59.51013035,,519.7517191,
,75230,-231.75,-189.75,-381.75,485.2279748,,-42.23802523,,,92.73130804,,517.8362903,
,75265,-231,-189,-387.75,489.3179564,,-38.14804355,,,48.90277551,,520.4729481,
,75300,-233.25,-197.25,-380.25,487.7532035,,-39.71279653,,,22.0615167,,522.7690311,
,75335,-237.75,-201,-372,485.0876854,,-42.37831463,,,15.14383712,,523.5744917,
,75370,-237.75,-202.5,-364.5,479.9912109,,-47.47478914,,,50.94271814,,520.3285832,
,75405,-246.75,-202.5,-354.75,477.2204679,,-50.24553208,,,35.1392859,,521.5381601,
,75440,-243.75,-210,-342.75,470.0974633,,-57.3685367,,,87.62375305,,518.105244,
,75475,-249,-216,-339.75,473.3783503,,-54.08764973,,,8.51444189,,524.5480483,
,75510,-255.75,-219.75,-324.75,468.1460109,,-59.31998912,,,6.090094352,,524.9981883,
,75545,-247.5,-221.25,-324.75,464.4032461,,-63.06275389,,,57.24666207,,519.8998476,
,75580,-249.75,-219,-329.25,467.69822,,-59.76777999,,,28.83461893,,522.0962124,
,75616,-244.5,-225,-324,464.0918551,,-63.37414487,,,55.66484,,520.0051127,
,75651,-249,-230.25,-318,464.9086604,,-62.55733962,,,9.717009617,,524.3487882,
,75686,-247.5,-233.25,-312,461.5255275,,-65.94047254,,,21.84834453,,522.7917787,
,75721,-244.5,-239.25,-297,453.0229713,,-74.44302873,,,75.2552841,,518.7910196,
,75756,-249.75,-241.5,-282.75,447.9340074,,-79.53199258,,,73.22877344,,518.9086188,
,75791,-258.75,-243,-264,442.376042,,-85.08995804,,,49.92154127,,520.4004822,
,75826,-268.5,-249,-243,439.4795217,,-87.98647829,,,1.358983105,,526.3002457,
,75861,-271.5,-248.25,-222.75,430.0672912,,-97.39870875,,,19.02149997,,523.1046355,
,75896,-268.5,-248.25,-204.75,419.0976915,,-108.3683085,,,108.2019323,,517.0639842,
,75931,-279,-256.5,-182.25,420.5333667,,-106.9326333,,,0.787221691,,528.3532551,
,75966,-279,-255,-164.25,412.1214172,,-115.3445828,,,4.861045911,,525.261222,
,76001,-276,-252,-160.5,406.7434695,,-120.7225305,,,52.85659286,,520.195746,
,76036,-279.75,-249.75,-150.75,404.179029,,-123.286971,,,43.8553718,,520.8436612,
,76071,-274.5,-244.5,-132,390.5822577,,-136.8837423,,,243.2822609,,511.8684918,
,76106,-282.75,-249,-128.25,397.9907348,,-129.4752652,,,29.16148932,,522.0658621,
,76141,-277.5,-250.5,-123.75,393.789998,,-133.676002,,,72.63312625,,518.943493,
,76176,-281.25,-248.25,-103.5,389.1553353,,-138.3106647,,,43.05009718,,520.9047427,
,76211,-278.25,-249,-90.75,384.2650452,,-143.2009548,,,56.85950192,,519.925476,
,76246,-285,-246.75,-74.25,384.2181997,,-143.2478003,,,4.108648022,,525.43902,
,76282,-282.75,-243.75,-70.5,379.9103513,,-147.5556487,,,32.13169185,,521.7975177,
,76317,-278.25,-245.25,-61.5,375.9692474,,-151.4967526,,,47.93082403,,520.5427909,
,76352,-274.5,-245.25,-43.5,370.661655,,-156.804345,,,46.38796276,,520.6551291,
,76387,-271.5,-243.75,-20.25,365.4262922,,-162.0397078,,,26.72284029,,522.2965861,
,76422,-267.75,-240.75,5.25,360.1085774,,-167.3574226,,,10.6850456,,524.1972012,
,76457,-269.25,-228,24.75,353.683651,,-173.782349,,,24.57745796,,522.5084343,
,76492,-265.5,-225.75,32.25,349.9905356,,-177.4754644,,,45.99608986,,520.6839583,
,76527,-258,-221.25,53.25,344.0219833,,-183.4440167,,,54.92888664,,520.0545975,
,76562,-252,-219,69.75,341.0719316,,-186.3940684,,,38.88185814,,521.2304681,
,76597,-255.75,-216,80.25,344.244281,,-183.221719,,,0.315359931,,526.9044308,
,76632,-243,-212.25,102.75,338.6098419,,-188.8561581,,,1.149374205,,526.3939113,
,76667,-231.75,-207,113.25,330.7304416,,-196.7355584,,,46.55098637,,520.6431717,
,76702,-233.25,-195.75,126.75,329.8320595,,-197.6339405,,,28.4220284,,522.1347686,
,76737,-225,-194.25,137.25,327.4074297,,-200.0585703,,,31.73864747,,521.8322936,
,76772,-218.25,-188.25,156,327.7302626,,-199.7357374,,,3.887021996,,525.4944468,
,76807,-206.25,-181.5,168.75,322.4249913,,-205.0410087,,,27.8656,,522.1872123,
,76842,-205.5,-166.5,184.5,322.4790691,,-204.9869309,,,11.53391829,,524.0698377,
,76877,-202.5,-161.25,185.25,318.3164699,,-209.1495301,,,59.22150795,,519.7704488,
,76912,-199.5,-154.5,201.75,323.0689748,,-204.3970252,,,0.854204119,,526.5417684,
,76948,-187.5,-144,215.25,319.7261524,,-207.7398476,,,9.728420956,,524.3469583,
,76983,-184.5,-133.5,219,315.9485718,,-211.5174282,,,50.91535476,,520.3305004,
,77018,-177,-129,232.5,319.4154818,,-208.0505182,,,6.213984339,,524.9732135,
,77053,-175.5,-118.5,237.75,318.3827296,,-209.0832704,,,14.32831466,,523.680724,
,77088,-166.5,-106.5,252.75,320.8536465,,-206.6123535,,,0.943413873,,526.4947051,
,77123,-162.75,-93,258.75,319.5123237,,-207.9536763,,,9.66815851,,524.3566337,
,77158,-153.75,-75.75,271.5,321.0753416,,-206.3906584,,,6.275953125,,524.9608148,
,77193,-144,-63,279,320.2280437,,-207.2379563,,,20.76399079,,522.9092478,
,77228,-140.25,-37.5,293.25,327.2183904,,-200.2476096,,,1.84522E-05,,527.4617044,
,77263,-127.5,-12,300.75,326.8804254,,-200.5855746,,,17.74131468,,523.253956,
,77298,-126,20.25,311.25,336.3965294,,-191.0694706,,,0.368539595,,528.0730746,
,77333,-120,36.75,306.75,331.4304226,,-196.0355774,,,67.06035848,,519.2769611,
,77368,-117.75,53.25,315.75,341.1725187,,-186.2934813,,,0.855701533,,526.5409586,
,77403,-113.25,79.5,315,344.0505958,,-183.4154042,,,14.20645075,,523.6968554,
,77438,-116.25,96,321,354.6421612,,-172.8238388,,,18.73355835,,531.7942281,
,77473,-117,117.75,315,356.0604759,,-171.4055241,,,0.159692148,,527.865615,
,77508,-111,141,311.25,359.2750513,,-168.1909487,,,6.573275332,,524.90216,
,77543,-108.75,162.75,309,365.7801594,,-161.6858406,,,2.174501684,,525.9913808,
,77578,-107.25,171.75,307.5,368.1804924,,-159.2855076,,,2.199899653,,525.9827941,
,77614,-101.25,192,302.25,372.1164132,,-155.3495868,,,13.16023367,,523.8382964,
,77649,-99.75,198.75,305.25,377.662796,,-149.803204,,,0.69022278,,528.2967965,
,77684,-104.25,213,302.25,384.1772052,,-143.2887948,,,17.18505012,,531.6114855,
,77719,-107.25,220.5,293.25,382.2543329,,-145.2116671,,,0.797701755,,526.5728585,
,77754,-104.25,231.75,288,384.083487,,-143.382513,,,8.64314158,,524.526078,
,77789,-106.5,250.5,285,394.1034128,,-133.3625872,,,7.369028201,,530.1805954,
,77824,-111.75,279.75,270,404.5344547,,-122.9315453,,,19.00153368,,531.8250749,
,77859,-108,296.25,258,407.4212347,,-120.0447653,,,0.383903045,,528.0855991,
,77894,-117,312.75,252,418.3366617,,-109.1293383,,,65.79025555,,535.5771193,
,77929,-114,336,240,428.359662,,-99.10633803,,,112.1888696,,538.0579247,
,77964,-120,354.75,228,438.4421997,,-89.02380027,,,232.741918,,542.7218814,
,77999,-115.5,362.25,211.5,435.0833972,,-92.38260282,,,30.34074042,,532.974243,
,78034,-115.5,360,212.25,433.5784964,,-93.88750365,,,20.63911435,,532.0090292,
,78069,-107.25,363,211.5,433.5940642,,-93.87193581,,,7.576291305,,530.2185064,
,78104,-105.75,366.75,215.25,438.2022222,,-89.26377785,,,59.43599616,,535.1754744,
,78139,-108.75,370.5,207,438.1162089,,-89.3497911,,,26.33062273,,532.5973373,
,78174,-111,378.75,204.75,444.6291994,,-82.83680055,,,104.262142,,537.6768835,
,78209,-115.5,380.25,198.75,444.3330676,,-83.13293236,,,74.06486984,,536.0720949,
,78244,-114,380.25,197.25,443.2760145,,-84.18998553,,,47.49487215,,534.3576524,
,78280,-110.25,381.75,193.5,441.961961,,-85.50403897,,,13.93788731,,531.199348,
,78315,-111,388.5,185.25,444.489384,,-82.97661599,,,9.444670031,,530.5392182,
,78350,-115.5,404.25,178.5,456.75,,-70.716,,,148.8142467,,539.6649445,
,78385,-104.25,419.25,160.5,460.8675243,,-66.59847565,,,59.3868213,,535.1722845,
,78420,-108.75,420.75,161.25,463.5285185,,-63.93748146,,,124.1800004,,538.6096081,
,78455,-104.25,429,144.75,464.6091099,,-62.8568901,,,33.40972178,,533.2461143,
,78490,-99.75,435.75,127.5,464.8487657,,-62.61723427,,,0.30303107,,526.9155174,
,78525,-93,460.5,106.5,481.7172407,,-45.74875929,,,54.88214169,,534.8742482,
,78560,-93.75,468.75,102,488.7940517,,-38.67194828,,,167.0877644,,540.3922432,
,78595,-94.5,476.25,84,492.7477169,,-34.71828311,,,127.0987061,,538.7398062,
,78630,-84,483,66.75,494.7732435,,-32.69275648,,,38.89155597,,533.7023095,
,78665,-78,491.25,53.25,500.2460645,,-27.21993555,,,44.05834586,,534.1036461,
,78700,-75,504.75,42.75,512.0792175,,-15.3867825,,,226.34713,,542.5108373,
,78735,-66.75,510,17.25,514.6388297,,-12.82717033,,,79.30145462,,536.3711364,
,78770,-57.75,516,0.75,519.2221345,,-8.243865456,,,56.83675755,,535.0050157,
,78805,-57.75,513.75,0.75,516.9861579,,-10.47984206,,,26.83944594,,532.6466801,
,78840,-55.5,521.25,-13.5,524.3701579,,-3.095842096,,,73.28519804,,536.0266774,
,78875,-42,528.75,-35.25,531.5854823,,4.119482307,,,66.86007837,,535.6428012,
,78910,-34.5,533.25,-66.75,538.5177574,,11.05175737,,,35.24149885,,533.4024551,
,78946,-26.25,533.25,-79.5,539.7822478,,12.31624776,,,7.199149073,,530.149123,
,78981,-17.25,537,-93,545.2665059,,17.80050594,,,15.24177195,,531.3700712,
,79016,-5.25,537.75,-103.5,547.6448439,,20.17884385,,,4.600154426,,529.6107971,
,79051,-3.75,539.25,-129,554.4777949,,27.01179487,,,8.803897525,,530.4331362,
,79086,-7.5,537,-144,556.0227064,,28.55670637,,,1.784524002,,528.8018608,
,79121,-10.5,531.75,-162.75,556.1976942,,28.73169417,,,8.299009426,,524.5851999,
,79156,-18,534.75,-184.5,565.9697982,,38.50379822,,,16.11879017,,531.4808213,
,79191,-16.5,529.5,-207,568.7631317,,41.29713172,,,2.427785115,,529.0241351,
,79226,-12.75,527.25,-204,565.4830899,,38.01708993,,,4.299167925,,525.3925565,
,79261,-18,528.75,-217.5,572.0199406,,44.55394065,,,9.361050698,,530.5255834,
,79296,-21,525,-236.25,576.0903249,,48.62432495,,,14.70273478,,531.3004145,
,79331,-28.5,519.75,-259.5,581.6292311,,54.16323113,,,36.99704157,,533.5485193,
,79366,-22.5,513.75,-264.75,578.3924922,,50.92649217,,,0.04274877,,527.6727578,
,79401,-24.75,516.75,-264.75,581.150314,,53.68431403,,,14.46041658,,531.2686854,
,79436,-30,513,-273,581.8917425,,54.42574251,,,12.74699788,,531.0362938,
,79471,-27.75,505.5,-287.25,582.0763481,,54.61034809,,,0.101391112,,527.7844197,
,79506,-36.75,499.5,-312,590.0803441,,62.61434411,,,34.34959471,,533.3268527,
,79541,-36.75,489.75,-326.25,589.6140157,,62.14801569,,,5.502225152,,529.8116822,
,79576,-36,483.75,-335.25,589.6631454,,62.19714536,,,0.214540274,,527.9291849,
,79611,-32.25,477.75,-356.25,596.8242518,,69.35825177,,,19.24213397,,531.8525857,
,79647,-29.25,457.5,-374.25,591.7980019,,64.33200186,,,30.54644035,,521.9391166,
,79682,-31.5,453.75,-385.5,596.2311318,,68.76513178,,,3.653096576,,525.5546924,
,79717,-36,449.25,-396.75,600.4432738,,72.97727376,,,3.32713073,,529.2900424,
,79752,-29.25,435,-413.25,600.7130138,,73.24701384,,,2.673593772,,525.8308872,
,79787,-28.5,432.75,-428.25,609.4939499,,82.02794993,,,41.1196755,,533.8784625,
,79822,-33.75,416.25,-433.5,601.9346933,,74.4686933,,,7.452660008,,524.736044,
,79857,-27,416.25,-438,604.8446598,,77.37865981,,,0.800647868,,526.5712107,
,79892,-21,412.5,-439.5,603.1231218,,75.65712176,,,16.36601651,,523.4205066,
,79927,-22.5,407.25,-450.75,607.8933911,,80.42739115,,,0.070605724,,527.7317174,
,79962,-19.5,406.5,-450,606.7309948,,79.26499476,,,2.092480954,,526.019459,
,79997,-10.5,398.25,-459,607.7781771,,80.31217705,,,7.219338321,,524.7791174,
,80032,-19.5,399.75,-456.75,607.2897784,,79.82377844,,,2.944751186,,525.7499723,
,80067,-18.75,387,-465.75,605.841254,,78.37525396,,,22.51480926,,522.7210227,
,80102,-26.25,379.5,-470.25,604.8507047,,77.38470472,,,29.28269493,,522.0546513,
,80137,-39,381,-467.25,604.1560746,,76.69007462,,,15.81636379,,523.4890208,
,80172,-45,376.5,-474,607.0035008,,79.53750081,,,0.265309318,,526.9509181,
,80207,-38.25,378,-480,612.1658783,,84.69987826,,,14.89254632,,531.3250862,
,80242,-39.75,372,-483,610.9444021,,83.47840213,,,5.297051878,,529.7675325,
,80277,-36.75,369.75,-486,611.769258,,84.30325797,,,6.22080615,,529.9601544,
,80313,-47.25,371.25,-483.75,611.6152283,,84.14922831,,,17.16483054,,531.609046,
,80348,-44.25,363.75,-481.5,605.0738591,,77.60785913,,,14.07041837,,523.7149444,
,80383,-51.75,360,-486,607.0206442,,79.55464421,,,0.610336144,,526.6847599,
,80418,-64.5,360.75,-482.25,605.6945394,,78.22853935,,,0.011626082,,527.5738243,
,80453,-72,360.75,-480,604.7516536,,77.28565357,,,0.237036962,,527.9528644,
,80488,-80.25,353.25,-481.5,602.5511389,,75.08513891,,,0.672280434,,526.6460729,
,80523,-90,354,-479.25,602.5749435,,75.10894347,,,1.283130267,,528.5987534,
,80558,-101.25,346.5,-470.25,592.8312365,,65.36523653,,,50.24480834,,520.3776428,
,80593,-111.75,357,-465,596.7931488,,69.32714884,,,0.001805024,,527.4235144,
,80628,-120,360.75,-465.75,601.2184503,,73.75245032,,,41.96526373,,533.9440602,
,80663,-108,358.5,-460.5,593.5035804,,66.03758044,,,16.06687636,,523.4576492,
,80698,-117,358.5,-462,596.3683845,,68.90238447,,,0.625128835,,528.2566509,
,80733,-113.25,360,-462,596.5480387,,69.08203872,,,0.085075073,,527.7576763,
,80768,-117.75,351,-459.75,590.284783,,62.81878296,,,33.16897911,,521.7067484,
,80803,-114,353.25,-473.25,601.4541753,,73.98817531,,,23.22999704,,532.2857507,
,80838,-113.25,339,-474,593.6518866,,66.18588663,,,18.16835106,,523.2035651,
,80873,-115.5,336.75,-480,597.612594,,70.14659399,,,0.007943797,,527.555128,
,80908,-103.5,323.25,-487.5,594.0194126,,66.55341256,,,47.43840931,,520.5784453,
,80943,-108.75,319.5,-500.25,603.45412,,75.98812005,,,14.02502839,,531.2110005,
,80979,-115.5,317.25,-501,604.1430398,,76.67703977,,,33.11689405,,533.220728,
,81014,-116.25,312,-495.75,597.181819,,69.71581905,,,2.186392315,,525.9873546,
